anno;PROVINCIA_CCIAA;COD_PROVINCIA_SEDE_LEGALE;DES_PROVINCIA_SEDE_LEGALE;COD_COMUNE_SEDE_LEGALE;COMUNE;GRUPPO_NATURA_GIURIDICA;ATECO_COD_SEZIONE;ATECO_DES_SEZIONE;NUMERO_IMPRESE;IMPRESE ATTIVE;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;DITTE INDIVIDUALI;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;3;3;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;DITTE INDIVIDUALI;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;17;17;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;DITTE INDIVIDUALI;P;ISTRUZIONE;1;1;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;DITTE INDIVIDUALI;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;3;3;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;DITTE INDIVIDUALI;S;ALTRE ATTIVITè DI SERVIZI;26;26;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;SOCIETè DI CAPITALE;n;Non indicato;12;0;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;SOCIETè DI CAPITALE;A;AGRICOLTURA, SILVICOLTURA E PESCA;12;11;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;SOCIETè DI CAPITALE;C;ATTIVITè MANIFATTURIERE;9;7;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;SOCIETè DI CAPITALE;E;"FORNITURA DI ACQUA; RETI FOGNARIE";3;1;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;SOCIETè DI CAPITALE;F;COSTRUZIONI;17;15;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;SOCIETè DI CAPITALE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";32;26;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;SOCIETè DI CAPITALE;H;TRASPORTO E MAGAZZINAGGIO;1;1;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;SOCIETè DI CAPITALE;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;40;32;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;SOCIETè DI CAPITALE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;6;5;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;SOCIETè DI CAPITALE;K;ATTIVITè FINANZIARIE E ASSICURATIVE;2;2;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;SOCIETè DI CAPITALE;L;ATTIVITè IMMOBILIARI;17;15;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;SOCIETè DI CAPITALE;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;3;3;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;SOCIETè DI CAPITALE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;4;3;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;SOCIETè DI CAPITALE;P;ISTRUZIONE;1;1;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;SOCIETè DI CAPITALE;Q;SANITè E ASSISTENZA SOCIALE;1;1;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;SOCIETè DI CAPITALE;S;ALTRE ATTIVITè DI SERVIZI;1;1;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;SOCIETè DI PERSONE;n;Non indicato;5;0;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;SOCIETè DI PERSONE;A;AGRICOLTURA, SILVICOLTURA E PESCA;41;40;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;SOCIETè DI PERSONE;C;ATTIVITè MANIFATTURIERE;12;10;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;SOCIETè DI PERSONE;F;COSTRUZIONI;9;5;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;SOCIETè DI PERSONE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";13;12;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;SOCIETè DI PERSONE;H;TRASPORTO E MAGAZZINAGGIO;1;0;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;SOCIETè DI PERSONE;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;24;23;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;SOCIETè DI PERSONE;L;ATTIVITè IMMOBILIARI;11;10;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;SOCIETè DI PERSONE;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;1;1;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;SOCIETè DI PERSONE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;4;4;;
2015;GR;53;GROSSETO;53015;MASSA MARITTIMA;SOCIETè DI PERSONE;S;ALTRE ATTIVITè DI SERVIZI;3;2;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;ALTRE FORME;n;Non indicato;16;0;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;ALTRE FORME;A;AGRICOLTURA, SILVICOLTURA E PESCA;5;4;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;ALTRE FORME;C;ATTIVITè MANIFATTURIERE;1;1;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;ALTRE FORME;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";4;1;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;ALTRE FORME;H;TRASPORTO E MAGAZZINAGGIO;2;2;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;ALTRE FORME;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;2;2;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;ALTRE FORME;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;1;1;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;ALTRE FORME;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;2;2;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;ALTRE FORME;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;6;5;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;ALTRE FORME;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;13;13;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;ALTRE FORME;S;ALTRE ATTIVITè DI SERVIZI;1;1;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;DITTE INDIVIDUALI;n;Non indicato;9;0;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;DITTE INDIVIDUALI;A;AGRICOLTURA, SILVICOLTURA E PESCA;37;37;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;DITTE INDIVIDUALI;C;ATTIVITè MANIFATTURIERE;62;62;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;DITTE INDIVIDUALI;F;COSTRUZIONI;144;142;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;DITTE INDIVIDUALI;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";165;162;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;DITTE INDIVIDUALI;H;TRASPORTO E MAGAZZINAGGIO;20;18;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;DITTE INDIVIDUALI;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;52;52;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;DITTE INDIVIDUALI;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;1;1;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;DITTE INDIVIDUALI;K;ATTIVITè FINANZIARIE E ASSICURATIVE;6;6;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;DITTE INDIVIDUALI;L;ATTIVITè IMMOBILIARI;30;29;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;DITTE INDIVIDUALI;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;6;6;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;DITTE INDIVIDUALI;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;21;21;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;DITTE INDIVIDUALI;P;ISTRUZIONE;5;5;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;DITTE INDIVIDUALI;Q;SANITè E ASSISTENZA SOCIALE;1;1;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;DITTE INDIVIDUALI;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;8;8;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;DITTE INDIVIDUALI;S;ALTRE ATTIVITè DI SERVIZI;37;37;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI CAPITALE;n;Non indicato;26;0;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI CAPITALE;A;AGRICOLTURA, SILVICOLTURA E PESCA;14;13;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI CAPITALE;C;ATTIVITè MANIFATTURIERE;24;22;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI CAPITALE;F;COSTRUZIONI;34;29;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI CAPITALE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";39;33;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI CAPITALE;H;TRASPORTO E MAGAZZINAGGIO;25;22;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI CAPITALE;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;39;29;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI CAPITALE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;2;1;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI CAPITALE;K;ATTIVITè FINANZIARIE E ASSICURATIVE;2;2;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI CAPITALE;L;ATTIVITè IMMOBILIARI;32;31;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI CAPITALE;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;3;3;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI CAPITALE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;12;11;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI CAPITALE;P;ISTRUZIONE;1;1;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI CAPITALE;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;9;8;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI CAPITALE;S;ALTRE ATTIVITè DI SERVIZI;4;4;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI PERSONE;n;Non indicato;6;0;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI PERSONE;A;AGRICOLTURA, SILVICOLTURA E PESCA;20;19;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI PERSONE;C;ATTIVITè MANIFATTURIERE;47;45;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI PERSONE;F;COSTRUZIONI;26;19;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI PERSONE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";51;45;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI PERSONE;H;TRASPORTO E MAGAZZINAGGIO;14;13;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI PERSONE;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;56;46;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI PERSONE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;2;2;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI PERSONE;K;ATTIVITè FINANZIARIE E ASSICURATIVE;1;1;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI PERSONE;L;ATTIVITè IMMOBILIARI;7;7;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI PERSONE;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;2;2;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI PERSONE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;6;5;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI PERSONE;P;ISTRUZIONE;2;2;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI PERSONE;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;4;3;;
2015;GR;53;GROSSETO;53016;MONTE ARGENTARIO;SOCIETè DI PERSONE;S;ALTRE ATTIVITè DI SERVIZI;2;2;;
2015;GR;53;GROSSETO;53017;MONTIERI;ALTRE FORME;A;AGRICOLTURA, SILVICOLTURA E PESCA;1;1;;
2015;GR;53;GROSSETO;53017;MONTIERI;ALTRE FORME;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;4;4;;
2015;GR;53;GROSSETO;53017;MONTIERI;DITTE INDIVIDUALI;n;Non indicato;2;0;;
2015;GR;53;GROSSETO;53017;MONTIERI;DITTE INDIVIDUALI;A;AGRICOLTURA, SILVICOLTURA E PESCA;55;55;;
2015;GR;53;GROSSETO;53017;MONTIERI;DITTE INDIVIDUALI;C;ATTIVITè MANIFATTURIERE;4;4;;
2015;GR;53;GROSSETO;53017;MONTIERI;DITTE INDIVIDUALI;F;COSTRUZIONI;12;12;;
2015;GR;53;GROSSETO;53017;MONTIERI;DITTE INDIVIDUALI;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";13;13;;
2015;GR;53;GROSSETO;53017;MONTIERI;DITTE INDIVIDUALI;H;TRASPORTO E MAGAZZINAGGIO;4;4;;
2015;GR;53;GROSSETO;53017;MONTIERI;DITTE INDIVIDUALI;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;9;9;;
2015;GR;53;GROSSETO;53017;MONTIERI;DITTE INDIVIDUALI;K;ATTIVITè FINANZIARIE E ASSICURATIVE;1;1;;
2015;GR;53;GROSSETO;53017;MONTIERI;DITTE INDIVIDUALI;S;ALTRE ATTIVITè DI SERVIZI;3;3;;
2015;GR;53;GROSSETO;53017;MONTIERI;SOCIETè DI CAPITALE;A;AGRICOLTURA, SILVICOLTURA E PESCA;1;1;;
2015;GR;53;GROSSETO;53017;MONTIERI;SOCIETè DI CAPITALE;C;ATTIVITè MANIFATTURIERE;1;0;;
2015;GR;53;GROSSETO;53017;MONTIERI;SOCIETè DI CAPITALE;F;COSTRUZIONI;1;0;;
2015;GR;53;GROSSETO;53017;MONTIERI;SOCIETè DI CAPITALE;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;3;3;;
2015;GR;53;GROSSETO;53017;MONTIERI;SOCIETè DI CAPITALE;L;ATTIVITè IMMOBILIARI;1;1;;
2015;GR;53;GROSSETO;53017;MONTIERI;SOCIETè DI PERSONE;n;Non indicato;1;0;;
2015;GR;53;GROSSETO;53017;MONTIERI;SOCIETè DI PERSONE;A;AGRICOLTURA, SILVICOLTURA E PESCA;6;6;;
2015;GR;53;GROSSETO;53017;MONTIERI;SOCIETè DI PERSONE;C;ATTIVITè MANIFATTURIERE;2;1;;
2015;GR;53;GROSSETO;53017;MONTIERI;SOCIETè DI PERSONE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";1;1;;
2015;GR;53;GROSSETO;53017;MONTIERI;SOCIETè DI PERSONE;H;TRASPORTO E MAGAZZINAGGIO;1;1;;
2015;GR;53;GROSSETO;53017;MONTIERI;SOCIETè DI PERSONE;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;3;2;;
2015;GR;53;GROSSETO;53018;ORBETELLO;ALTRE FORME;n;Non indicato;10;0;;
2015;GR;53;GROSSETO;53018;ORBETELLO;ALTRE FORME;A;AGRICOLTURA, SILVICOLTURA E PESCA;7;5;;
2015;GR;53;GROSSETO;53018;ORBETELLO;ALTRE FORME;C;ATTIVITè MANIFATTURIERE;4;2;;
2015;GR;53;GROSSETO;53018;ORBETELLO;ALTRE FORME;D;FORNITURA DI ENERGIA ELETTRICA, GAS, VAPORE E ARIA CONDIZIONATA;1;1;;
2015;GR;53;GROSSETO;53018;ORBETELLO;ALTRE FORME;E;"FORNITURA DI ACQUA; RETI FOGNARIE";3;3;;
2015;GR;53;GROSSETO;53018;ORBETELLO;ALTRE FORME;F;COSTRUZIONI;6;6;;
2015;GR;53;GROSSETO;53018;ORBETELLO;ALTRE FORME;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";3;3;;
2015;GR;53;GROSSETO;53018;ORBETELLO;ALTRE FORME;H;TRASPORTO E MAGAZZINAGGIO;3;2;;
2015;GR;53;GROSSETO;53018;ORBETELLO;ALTRE FORME;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;6;4;;
2015;GR;53;GROSSETO;53018;ORBETELLO;ALTRE FORME;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;1;1;;
2015;GR;53;GROSSETO;53018;ORBETELLO;ALTRE FORME;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;6;6;;
2015;GR;53;GROSSETO;53018;ORBETELLO;ALTRE FORME;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;8;6;;
2015;GR;53;GROSSETO;53018;ORBETELLO;ALTRE FORME;P;ISTRUZIONE;1;1;;
2015;GR;53;GROSSETO;53018;ORBETELLO;ALTRE FORME;Q;SANITè E ASSISTENZA SOCIALE;4;3;;
2015;GR;53;GROSSETO;53018;ORBETELLO;ALTRE FORME;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;12;11;;
2015;GR;53;GROSSETO;53018;ORBETELLO;ALTRE FORME;S;ALTRE ATTIVITè DI SERVIZI;1;1;;
2015;GR;53;GROSSETO;53018;ORBETELLO;DITTE INDIVIDUALI;n;Non indicato;9;0;;
2015;GR;53;GROSSETO;53018;ORBETELLO;DITTE INDIVIDUALI;A;AGRICOLTURA, SILVICOLTURA E PESCA;369;368;;
2015;GR;53;GROSSETO;53018;ORBETELLO;DITTE INDIVIDUALI;C;ATTIVITè MANIFATTURIERE;56;55;;
2015;GR;53;GROSSETO;53018;ORBETELLO;DITTE INDIVIDUALI;F;COSTRUZIONI;123;121;;
2015;GR;53;GROSSETO;53018;ORBETELLO;DITTE INDIVIDUALI;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";233;227;;
2015;GR;53;GROSSETO;53018;ORBETELLO;DITTE INDIVIDUALI;H;TRASPORTO E MAGAZZINAGGIO;14;14;;
2015;GR;53;GROSSETO;53018;ORBETELLO;DITTE INDIVIDUALI;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;78;75;;
2015;GR;53;GROSSETO;53018;ORBETELLO;DITTE INDIVIDUALI;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;7;7;;
2015;GR;53;GROSSETO;53018;ORBETELLO;DITTE INDIVIDUALI;K;ATTIVITè FINANZIARIE E ASSICURATIVE;19;19;;
2015;GR;53;GROSSETO;53018;ORBETELLO;DITTE INDIVIDUALI;L;ATTIVITè IMMOBILIARI;20;19;;
2015;GR;53;GROSSETO;53018;ORBETELLO;DITTE INDIVIDUALI;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;8;8;;
2015;GR;53;GROSSETO;53018;ORBETELLO;DITTE INDIVIDUALI;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;42;41;;
2015;GR;53;GROSSETO;53018;ORBETELLO;DITTE INDIVIDUALI;P;ISTRUZIONE;2;2;;
2015;GR;53;GROSSETO;53018;ORBETELLO;DITTE INDIVIDUALI;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;9;8;;
2015;GR;53;GROSSETO;53018;ORBETELLO;DITTE INDIVIDUALI;S;ALTRE ATTIVITè DI SERVIZI;65;65;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI CAPITALE;n;Non indicato;28;0;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI CAPITALE;A;AGRICOLTURA, SILVICOLTURA E PESCA;27;25;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI CAPITALE;C;ATTIVITè MANIFATTURIERE;18;14;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI CAPITALE;D;FORNITURA DI ENERGIA ELETTRICA, GAS, VAPORE E ARIA CONDIZIONATA;2;2;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI CAPITALE;F;COSTRUZIONI;34;25;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI CAPITALE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";76;61;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI CAPITALE;H;TRASPORTO E MAGAZZINAGGIO;10;9;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI CAPITALE;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;49;41;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI CAPITALE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;9;9;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI CAPITALE;K;ATTIVITè FINANZIARIE E ASSICURATIVE;2;0;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI CAPITALE;L;ATTIVITè IMMOBILIARI;38;33;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI CAPITALE;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;7;7;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI CAPITALE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;13;10;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI CAPITALE;P;ISTRUZIONE;1;1;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI CAPITALE;Q;SANITè E ASSISTENZA SOCIALE;1;1;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI CAPITALE;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;18;17;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI CAPITALE;S;ALTRE ATTIVITè DI SERVIZI;1;1;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI PERSONE;n;Non indicato;11;0;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI PERSONE;A;AGRICOLTURA, SILVICOLTURA E PESCA;71;70;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI PERSONE;C;ATTIVITè MANIFATTURIERE;26;21;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI PERSONE;E;"FORNITURA DI ACQUA; RETI FOGNARIE";1;1;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI PERSONE;F;COSTRUZIONI;22;21;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI PERSONE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";84;71;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI PERSONE;H;TRASPORTO E MAGAZZINAGGIO;10;7;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI PERSONE;I;ATTIVITè DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;99;82;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI PERSONE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;2;2;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI PERSONE;K;ATTIVITè FINANZIARIE E ASSICURATIVE;2;2;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI PERSONE;L;ATTIVITè IMMOBILIARI;20;18;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI PERSONE;M;ATTIVITè PROFESSIONALI, SCIENTIFICHE E TECNICHE;2;2;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI PERSONE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;8;7;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI PERSONE;P;ISTRUZIONE;2;2;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI PERSONE;R;ATTIVITè ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;9;5;;
2015;GR;53;GROSSETO;53018;ORBETELLO;SOCIETè DI PERSONE;S;ALTRE ATTIVITè DI SERVIZI;7;7;;
2015;GR;53;GROSSETO;53019;PITIGLIANO;ALTRE FORME;n;Non indicato;1;0;;
2015;GR;53;GROSSETO;53019;PITIGLIANO;ALTRE FORME;A;AGRICOLTURA, SILVICOLTURA E PESCA;4;2;;
2015;GR;53;GROSSETO;53019;PITIGLIANO;ALTRE FORME;F;COSTRUZIONI;1;1;;
