anno;CCIAA;codice_provincia;provincia;codice_comune;comune;natura_giuridica;sezione;settore_attivita;registrate;attive
2014;PT;047;PISTOIA;047008;MASSA E COZZILE;SOCIETÀ DI CAPITALE;S;ALTRE ATTIVITÀ DI SERVIZI;3;0
2014;PT;047;PISTOIA;047008;MASSA E COZZILE;SOCIETÀ DI PERSONE;n;Non indicato;5;0
2014;PT;047;PISTOIA;047008;MASSA E COZZILE;SOCIETÀ DI PERSONE;A;AGRICOLTURA, SILVICOLTURA E PESCA;4;4
2014;PT;047;PISTOIA;047008;MASSA E COZZILE;SOCIETÀ DI PERSONE;C;ATTIVITÀ MANIFATTURIERE;16;11
2014;PT;047;PISTOIA;047008;MASSA E COZZILE;SOCIETÀ DI PERSONE;F;COSTRUZIONI;15;13
2014;PT;047;PISTOIA;047008;MASSA E COZZILE;SOCIETÀ DI PERSONE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";31;24
2014;PT;047;PISTOIA;047008;MASSA E COZZILE;SOCIETÀ DI PERSONE;H;TRASPORTO E MAGAZZINAGGIO;1;1
2014;PT;047;PISTOIA;047008;MASSA E COZZILE;SOCIETÀ DI PERSONE;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;22;15
2014;PT;047;PISTOIA;047008;MASSA E COZZILE;SOCIETÀ DI PERSONE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;3;3
2014;PT;047;PISTOIA;047008;MASSA E COZZILE;SOCIETÀ DI PERSONE;L;ATTIVITÀ IMMOBILIARI;11;10
2014;PT;047;PISTOIA;047008;MASSA E COZZILE;SOCIETÀ DI PERSONE;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;2;1
2014;PT;047;PISTOIA;047008;MASSA E COZZILE;SOCIETÀ DI PERSONE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;2;2
2014;PT;047;PISTOIA;047008;MASSA E COZZILE;SOCIETÀ DI PERSONE;P;ISTRUZIONE;1;1
2014;PT;047;PISTOIA;047008;MASSA E COZZILE;SOCIETÀ DI PERSONE;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;2;1
2014;PT;047;PISTOIA;047008;MASSA E COZZILE;SOCIETÀ DI PERSONE;S;ALTRE ATTIVITÀ DI SERVIZI;8;8
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;ALTRE FORME;n;Non indicato;2;0
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;ALTRE FORME;C;ATTIVITÀ MANIFATTURIERE;3;2
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;ALTRE FORME;F;COSTRUZIONI;4;3
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;ALTRE FORME;H;TRASPORTO E MAGAZZINAGGIO;6;4
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;ALTRE FORME;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;2;2
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;ALTRE FORME;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;1;1
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;ALTRE FORME;P;ISTRUZIONE;1;1
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;ALTRE FORME;Q;SANITÀ E ASSISTENZA SOCIALE;3;3
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;ALTRE FORME;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;1
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;DITTE INDIVIDUALI;n;Non indicato;12;0
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;DITTE INDIVIDUALI;A;AGRICOLTURA, SILVICOLTURA E PESCA;129;128
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;DITTE INDIVIDUALI;B;ESTRAZIONE DI MINERALI DA CAVE E MINIERE;1;1
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;DITTE INDIVIDUALI;C;ATTIVITÀ MANIFATTURIERE;165;156
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;DITTE INDIVIDUALI;D;FORNITURA DI ENERGIA ELETTRICA, GAS, VAPORE E ARIA CONDIZIONATA;1;1
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;DITTE INDIVIDUALI;E;"FORNITURA DI ACQUA; RETI FOGNARIE";2;2
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;DITTE INDIVIDUALI;F;COSTRUZIONI;377;374
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;DITTE INDIVIDUALI;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";366;359
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;DITTE INDIVIDUALI;H;TRASPORTO E MAGAZZINAGGIO;38;38
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;DITTE INDIVIDUALI;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;39;39
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;DITTE INDIVIDUALI;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;20;20
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;DITTE INDIVIDUALI;K;ATTIVITÀ FINANZIARIE E ASSICURATIVE;32;32
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;DITTE INDIVIDUALI;L;ATTIVITÀ IMMOBILIARI;13;13
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;DITTE INDIVIDUALI;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;22;22
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;DITTE INDIVIDUALI;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;31;31
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;DITTE INDIVIDUALI;P;ISTRUZIONE;1;1
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;DITTE INDIVIDUALI;Q;SANITÀ E ASSISTENZA SOCIALE;1;1
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;DITTE INDIVIDUALI;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;7;7
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;DITTE INDIVIDUALI;S;ALTRE ATTIVITÀ DI SERVIZI;72;72
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;NON INDICATA;n;Non indicato;29;0
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;NON INDICATA;A;AGRICOLTURA, SILVICOLTURA E PESCA;4;3
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;NON INDICATA;C;ATTIVITÀ MANIFATTURIERE;30;27
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;NON INDICATA;E;"FORNITURA DI ACQUA; RETI FOGNARIE";2;1
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;NON INDICATA;F;COSTRUZIONI;23;20
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;NON INDICATA;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";64;49
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;NON INDICATA;H;TRASPORTO E MAGAZZINAGGIO;2;2
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;NON INDICATA;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;24;14
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;NON INDICATA;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;6;5
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;NON INDICATA;K;ATTIVITÀ FINANZIARIE E ASSICURATIVE;2;2
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;NON INDICATA;L;ATTIVITÀ IMMOBILIARI;33;30
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;NON INDICATA;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;6;6
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;NON INDICATA;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;3;3
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;NON INDICATA;P;ISTRUZIONE;1;1
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;NON INDICATA;Q;SANITÀ E ASSISTENZA SOCIALE;3;3
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;NON INDICATA;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;7;5
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;NON INDICATA;S;ALTRE ATTIVITÀ DI SERVIZI;5;3
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI CAPITALE;n;Non indicato;48;0
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI CAPITALE;A;AGRICOLTURA, SILVICOLTURA E PESCA;4;4
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI CAPITALE;C;ATTIVITÀ MANIFATTURIERE;126;95
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI CAPITALE;D;FORNITURA DI ENERGIA ELETTRICA, GAS, VAPORE E ARIA CONDIZIONATA;1;1
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI CAPITALE;F;COSTRUZIONI;83;65
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI CAPITALE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";95;64
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI CAPITALE;H;TRASPORTO E MAGAZZINAGGIO;6;4
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI CAPITALE;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;20;11
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI CAPITALE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;16;14
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI CAPITALE;K;ATTIVITÀ FINANZIARIE E ASSICURATIVE;3;2
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI CAPITALE;L;ATTIVITÀ IMMOBILIARI;80;65
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI CAPITALE;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;20;16
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI CAPITALE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;13;11
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI CAPITALE;P;ISTRUZIONE;2;1
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI CAPITALE;Q;SANITÀ E ASSISTENZA SOCIALE;1;1
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI CAPITALE;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;7;5
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI CAPITALE;S;ALTRE ATTIVITÀ DI SERVIZI;12;11
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI PERSONE;n;Non indicato;9;0
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI PERSONE;A;AGRICOLTURA, SILVICOLTURA E PESCA;8;6
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI PERSONE;C;ATTIVITÀ MANIFATTURIERE;66;50
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI PERSONE;F;COSTRUZIONI;33;28
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI PERSONE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";47;40
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI PERSONE;H;TRASPORTO E MAGAZZINAGGIO;10;8
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI PERSONE;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;34;25
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI PERSONE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;1;1
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI PERSONE;K;ATTIVITÀ FINANZIARIE E ASSICURATIVE;2;2
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI PERSONE;L;ATTIVITÀ IMMOBILIARI;20;19
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI PERSONE;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;2;1
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI PERSONE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;4;4
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI PERSONE;P;ISTRUZIONE;2;1
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI PERSONE;Q;SANITÀ E ASSISTENZA SOCIALE;2;1
2014;PT;047;PISTOIA;047009;MONSUMMANO TERME;SOCIETÀ DI PERSONE;S;ALTRE ATTIVITÀ DI SERVIZI;10;9
2014;PT;047;PISTOIA;047010;MONTALE;ALTRE FORME;F;COSTRUZIONI;5;4
2014;PT;047;PISTOIA;047010;MONTALE;ALTRE FORME;H;TRASPORTO E MAGAZZINAGGIO;1;0
2014;PT;047;PISTOIA;047010;MONTALE;DITTE INDIVIDUALI;n;Non indicato;9;0
2014;PT;047;PISTOIA;047010;MONTALE;DITTE INDIVIDUALI;A;AGRICOLTURA, SILVICOLTURA E PESCA;36;36
2014;PT;047;PISTOIA;047010;MONTALE;DITTE INDIVIDUALI;C;ATTIVITÀ MANIFATTURIERE;108;108
2014;PT;047;PISTOIA;047010;MONTALE;DITTE INDIVIDUALI;D;FORNITURA DI ENERGIA ELETTRICA, GAS, VAPORE E ARIA CONDIZIONATA;1;1
2014;PT;047;PISTOIA;047010;MONTALE;DITTE INDIVIDUALI;F;COSTRUZIONI;147;145
2014;PT;047;PISTOIA;047010;MONTALE;DITTE INDIVIDUALI;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";111;111
2014;PT;047;PISTOIA;047010;MONTALE;DITTE INDIVIDUALI;H;TRASPORTO E MAGAZZINAGGIO;18;18
2014;PT;047;PISTOIA;047010;MONTALE;DITTE INDIVIDUALI;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;23;23
2014;PT;047;PISTOIA;047010;MONTALE;DITTE INDIVIDUALI;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;9;9
2014;PT;047;PISTOIA;047010;MONTALE;DITTE INDIVIDUALI;K;ATTIVITÀ FINANZIARIE E ASSICURATIVE;15;15
2014;PT;047;PISTOIA;047010;MONTALE;DITTE INDIVIDUALI;L;ATTIVITÀ IMMOBILIARI;5;5
2014;PT;047;PISTOIA;047010;MONTALE;DITTE INDIVIDUALI;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;7;7
2014;PT;047;PISTOIA;047010;MONTALE;DITTE INDIVIDUALI;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;7;7
2014;PT;047;PISTOIA;047010;MONTALE;DITTE INDIVIDUALI;Q;SANITÀ E ASSISTENZA SOCIALE;2;2
2014;PT;047;PISTOIA;047010;MONTALE;DITTE INDIVIDUALI;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;3;3
2014;PT;047;PISTOIA;047010;MONTALE;DITTE INDIVIDUALI;S;ALTRE ATTIVITÀ DI SERVIZI;26;26
2014;PT;047;PISTOIA;047010;MONTALE;NON INDICATA;n;Non indicato;4;0
2014;PT;047;PISTOIA;047010;MONTALE;NON INDICATA;C;ATTIVITÀ MANIFATTURIERE;18;12
2014;PT;047;PISTOIA;047010;MONTALE;NON INDICATA;E;"FORNITURA DI ACQUA; RETI FOGNARIE";1;0
2014;PT;047;PISTOIA;047010;MONTALE;NON INDICATA;F;COSTRUZIONI;12;9
2014;PT;047;PISTOIA;047010;MONTALE;NON INDICATA;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";14;12
2014;PT;047;PISTOIA;047010;MONTALE;NON INDICATA;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;4;2
2014;PT;047;PISTOIA;047010;MONTALE;NON INDICATA;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;3;2
2014;PT;047;PISTOIA;047010;MONTALE;NON INDICATA;K;ATTIVITÀ FINANZIARIE E ASSICURATIVE;1;1
2014;PT;047;PISTOIA;047010;MONTALE;NON INDICATA;L;ATTIVITÀ IMMOBILIARI;14;14
2014;PT;047;PISTOIA;047010;MONTALE;NON INDICATA;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;2;2
2014;PT;047;PISTOIA;047010;MONTALE;NON INDICATA;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;7;7
2014;PT;047;PISTOIA;047010;MONTALE;NON INDICATA;Q;SANITÀ E ASSISTENZA SOCIALE;2;2
2014;PT;047;PISTOIA;047010;MONTALE;NON INDICATA;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;1
2014;PT;047;PISTOIA;047010;MONTALE;NON INDICATA;S;ALTRE ATTIVITÀ DI SERVIZI;4;3
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI CAPITALE;n;Non indicato;16;0
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI CAPITALE;A;AGRICOLTURA, SILVICOLTURA E PESCA;3;3
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI CAPITALE;B;ESTRAZIONE DI MINERALI DA CAVE E MINIERE;1;1
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI CAPITALE;C;ATTIVITÀ MANIFATTURIERE;68;51
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI CAPITALE;D;FORNITURA DI ENERGIA ELETTRICA, GAS, VAPORE E ARIA CONDIZIONATA;2;2
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI CAPITALE;E;"FORNITURA DI ACQUA; RETI FOGNARIE";2;2
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI CAPITALE;F;COSTRUZIONI;20;15
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI CAPITALE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";24;20
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI CAPITALE;H;TRASPORTO E MAGAZZINAGGIO;6;5
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI CAPITALE;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;1;1
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI CAPITALE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;6;6
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI CAPITALE;L;ATTIVITÀ IMMOBILIARI;34;29
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI CAPITALE;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;3;1
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI CAPITALE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;4;3
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI CAPITALE;Q;SANITÀ E ASSISTENZA SOCIALE;1;1
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI CAPITALE;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;1
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI CAPITALE;S;ALTRE ATTIVITÀ DI SERVIZI;2;2
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI PERSONE;n;Non indicato;4;0
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI PERSONE;A;AGRICOLTURA, SILVICOLTURA E PESCA;8;8
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI PERSONE;C;ATTIVITÀ MANIFATTURIERE;59;47
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI PERSONE;D;FORNITURA DI ENERGIA ELETTRICA, GAS, VAPORE E ARIA CONDIZIONATA;1;1
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI PERSONE;E;"FORNITURA DI ACQUA; RETI FOGNARIE";2;2
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI PERSONE;F;COSTRUZIONI;14;12
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI PERSONE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";28;27
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI PERSONE;H;TRASPORTO E MAGAZZINAGGIO;3;3
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI PERSONE;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;14;13
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI PERSONE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;1;1
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI PERSONE;L;ATTIVITÀ IMMOBILIARI;11;10
2014;PT;047;PISTOIA;047010;MONTALE;SOCIETÀ DI PERSONE;S;ALTRE ATTIVITÀ DI SERVIZI;8;8
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;ALTRE FORME;n;Non indicato;4;0
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;ALTRE FORME;C;ATTIVITÀ MANIFATTURIERE;1;1
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;ALTRE FORME;F;COSTRUZIONI;4;3
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;ALTRE FORME;H;TRASPORTO E MAGAZZINAGGIO;1;0
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;ALTRE FORME;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;1;1
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;ALTRE FORME;K;ATTIVITÀ FINANZIARIE E ASSICURATIVE;2;2
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;ALTRE FORME;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;1;1
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;ALTRE FORME;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;4;2
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;ALTRE FORME;Q;SANITÀ E ASSISTENZA SOCIALE;5;4
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;ALTRE FORME;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;1
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;ALTRE FORME;S;ALTRE ATTIVITÀ DI SERVIZI;1;0
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;DITTE INDIVIDUALI;n;Non indicato;29;0
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;DITTE INDIVIDUALI;A;AGRICOLTURA, SILVICOLTURA E PESCA;81;80
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;DITTE INDIVIDUALI;C;ATTIVITÀ MANIFATTURIERE;87;83
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;DITTE INDIVIDUALI;D;FORNITURA DI ENERGIA ELETTRICA, GAS, VAPORE E ARIA CONDIZIONATA;1;1
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;DITTE INDIVIDUALI;E;"FORNITURA DI ACQUA; RETI FOGNARIE";1;1
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;DITTE INDIVIDUALI;F;COSTRUZIONI;282;279
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;DITTE INDIVIDUALI;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";559;544
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;DITTE INDIVIDUALI;H;TRASPORTO E MAGAZZINAGGIO;41;39
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;DITTE INDIVIDUALI;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;134;129
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;DITTE INDIVIDUALI;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;29;29
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;DITTE INDIVIDUALI;K;ATTIVITÀ FINANZIARIE E ASSICURATIVE;65;65
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;DITTE INDIVIDUALI;L;ATTIVITÀ IMMOBILIARI;21;21
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;DITTE INDIVIDUALI;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;40;39
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;DITTE INDIVIDUALI;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;46;46
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;DITTE INDIVIDUALI;P;ISTRUZIONE;4;3
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;DITTE INDIVIDUALI;Q;SANITÀ E ASSISTENZA SOCIALE;2;2
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;DITTE INDIVIDUALI;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;15;15
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;DITTE INDIVIDUALI;S;ALTRE ATTIVITÀ DI SERVIZI;124;120
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;NON INDICATA;n;Non indicato;84;1
2014;PT;047;PISTOIA;047011;MONTECATINI-TERME;NON INDICATA;A;AGRICOLTURA, SILVICOLTURA E PESCA;9;7
